,index,splCalMaxKcal,splMonth,splCalMaxMj,splYear,splCalMinMj,splCalCpnm,splCalMinKcal,splym
2224,2292,10162.654,06,42.549,2018,38.397,(주)지에스이,9170.916,2018-06
2225,2293,10100.076,06,42.287,2018,38.152,(주)해양도시가스,9112.515,2018-06
2226,2294,10137.336,06,42.443,2018,38.298,강원도시가스(주),9147.288,2018-06
2227,2295,10160.504,06,42.54,2018,38.388,경남에너지(주),9168.909,2018-06
2228,2296,10098.882,06,42.282,2018,38.148,군산도시가스(주),9111.401,2018-06
2229,2297,10106.525,06,42.314,2018,38.177,대성에너지(주),9118.534,2018-06
2230,2298,10098.166,06,42.279,2018,38.145,대성청정에너지(주),9110.733,2018-06
2231,2299,10112.735,06,42.34,2018,38.202,대화도시가스(주),9124.329,2018-06
2232,2300,10142.352,06,42.464,2018,38.317,명성파워그린(주),9151.969,2018-06
2233,2301,10077.864,06,42.194,2018,38.065,목포도시가스(주),9091.786,2018-06
2234,2302,10134.231,06,42.43,2018,38.286,서라벌도시가스(주),9144.39,2018-06
2235,2303,10157.877,06,42.529,2018,38.378,서울도시가스(주),9166.457,2018-06
2236,2304,10124.439,06,42.389,2018,38.247,씨엔씨티에너지(주),9135.252,2018-06
2237,2305,10096.733,06,42.273,2018,38.139,영남에너지서비스(주)구미,9109.395,2018-06
2238,2306,10154.056,06,42.513,2018,38.363,영남에너지서비스(주)포항,9162.892,2018-06
2239,2307,10161.221,06,42.543,2018,38.391,인천도시가스(주),9169.578,2018-06
2240,2308,10115.124,06,42.35,2018,38.211,전남도시가스(주),9126.559,2018-06
2241,2309,10096.255,06,42.271,2018,38.137,전북도시가스(주),9108.949,2018-06
2242,2310,10096.255,06,42.271,2018,38.137,전북에너지서비스(주),9108.949,2018-06
2243,2311,10157.161,06,42.526,2018,38.375,중부도시가스(주)세종지사,9165.789,2018-06
2244,2312,10182.478,06,42.632,2018,38.474,참빛도시가스(주),9189.416,2018-06
2245,2313,10176.507,06,42.607,2018,38.451,참빛영동도시가스(주)동해지점,9183.844,2018-06
2246,2314,10137.336,06,42.443,2018,38.298,참빛원주도시가스(주),9147.288,2018-06
2247,2315,10134.709,06,42.432,2018,38.288,참빛충북도시가스(주),9144.836,2018-06
2248,2316,10145.218,06,42.476,2018,38.329,충청에너지서비스(주),9154.644,2018-06
2249,2317,10164.326,06,42.556,2018,38.403,코원에너지서비스(주),9172.476,2018-06
2250,2319,10153.339,07,42.51,2018,38.36,(주)경동도시가스,9162.222,2018-07
2251,2320,10133.993,07,42.429,2018,38.285,(주)귀뚜라미에너지,9144.168,2018-07
2252,2321,10132.321,07,42.422,2018,38.278,(주)대륜이엔에스,9142.608,2018-07
2253,2322,10131.604,07,42.419,2018,38.275,(주)미래엔서해에너지,9141.938,2018-07
2254,2323,10143.785,07,42.47,2018,38.323,(주)부산도시가스,9153.306,2018-07
2255,2324,10134.948,07,42.433,2018,38.289,(주)삼천리,9145.059,2018-07
2256,2325,10130.888,07,42.416,2018,38.273,(주)예스코,9141.27,2018-07
2257,2326,10145.218,07,42.476,2018,38.329,(주)지에스이,9154.644,2018-07
2258,2327,10149.518,07,42.494,2018,38.345,(주)해양도시가스,9158.656,2018-07
2259,2328,10146.174,07,42.48,2018,38.332,강원도시가스(주),9155.536,2018-07
2260,2329,10141.636,07,42.461,2018,38.315,경남에너지(주),9151.301,2018-07
2261,2330,10138.053,07,42.446,2018,38.301,군산도시가스(주),9147.957,2018-07
2262,2331,10136.62,07,42.44,2018,38.295,대성에너지(주),9146.62,2018-07
2263,2332,10134.47,07,42.431,2018,38.287,대성청정에너지(주),9144.613,2018-07
2264,2333,10134.231,07,42.43,2018,38.286,대화도시가스(주),9144.39,2018-07
2265,2334,10133.276,07,42.426,2018,38.282,명성파워그린(주),9143.499,2018-07
2266,2335,10137.098,07,42.442,2018,38.297,목포도시가스(주),9147.066,2018-07
2267,2336,10164.326,07,42.556,2018,38.403,서라벌도시가스(주),9172.476,2018-07
2268,2337,10127.783,07,42.403,2018,38.261,서울도시가스(주),9138.372,2018-07
2269,2338,10138.292,07,42.447,2018,38.302,씨엔씨티에너지(주),9148.18,2018-07
2270,2339,10133.993,07,42.429,2018,38.285,영남에너지서비스(주)구미,9144.168,2018-07
2271,2340,10158.594,07,42.532,2018,38.381,영남에너지서비스(주)포항,9167.127,2018-07
2272,2341,10133.515,07,42.427,2018,38.283,인천도시가스(주),9143.722,2018-07
2273,2342,10133.515,07,42.427,2018,38.283,전남도시가스(주),9143.722,2018-07
2274,2343,10139.725,07,42.453,2018,38.307,전북도시가스(주),9149.517,2018-07
2275,2344,10140.919,07,42.458,2018,38.312,전북에너지서비스(주),9150.632,2018-07
2276,2345,10149.995,07,42.496,2018,38.347,중부도시가스(주)세종지사,9159.102,2018-07
2277,2346,10146.413,07,42.481,2018,38.333,참빛도시가스(주),9155.759,2018-07
2278,2347,10150.951,07,42.5,2018,38.351,참빛영동도시가스(주)동해지점,9159.994,2018-07
2279,2348,10142.83,07,42.466,2018,38.319,참빛원주도시가스(주),9152.415,2018-07
2280,2349,10156.683,07,42.524,2018,38.373,참빛충북도시가스(주),9165.343,2018-07
2281,2350,10145.218,07,42.476,2018,38.329,충청에너지서비스(주),9154.644,2018-07
2282,2351,10132.321,07,42.422,2018,38.278,코원에너지서비스(주),9142.608,2018-07
2283,2353,10154.772,08,42.516,2018,38.366,(주)경동도시가스,9163.56,2018-08
2284,2354,10142.83,08,42.466,2018,38.319,(주)귀뚜라미에너지,9152.415,2018-08
2285,2355,10139.725,08,42.453,2018,38.307,(주)대륜이엔에스,9149.517,2018-08
2286,2356,10082.88,08,42.215,2018,38.085,(주)미래엔서해에너지,9096.467,2018-08
2287,2357,10140.441,08,42.456,2018,38.31,(주)부산도시가스,9150.185,2018-08
2288,2358,10135.664,08,42.436,2018,38.291,(주)삼천리,9145.727,2018-08
2289,2359,10150.712,08,42.499,2018,38.35,(주)예스코,9159.771,2018-08
2290,2360,10149.995,08,42.496,2018,38.347,(주)지에스이,9159.102,2018-08
2291,2361,10150.951,08,42.5,2018,38.351,(주)해양도시가스,9159.994,2018-08
2292,2362,10152.145,08,42.505,2018,38.356,강원도시가스(주),9161.108,2018-08
2293,2363,10140.919,08,42.458,2018,38.312,경남에너지(주),9150.632,2018-08
2294,2364,10086.462,08,42.23,2018,38.099,군산도시가스(주),9099.81,2018-08
2295,2365,10126.349,08,42.397,2018,38.255,대성에너지(주),9137.034,2018-08
2296,2366,10089.328,08,42.242,2018,38.11,대성청정에너지(주),9102.485,2018-08
2297,2367,10161.46,08,42.544,2018,38.392,대화도시가스(주),9169.801,2018-08
2298,2368,10168.386,08,42.573,2018,38.419,명성파워그린(주),9176.265,2018-08
2299,2369,10153.339,08,42.51,2018,38.36,목포도시가스(주),9162.222,2018-08
2300,2370,10151.189,08,42.501,2018,38.352,서라벌도시가스(주),9160.216,2018-08
2301,2371,10127.066,08,42.4,2018,38.258,서울도시가스(주),9137.703,2018-08
2302,2372,10081.924,08,42.211,2018,38.081,씨엔씨티에너지(주),9095.575,2018-08
2303,2373,10097.21,08,42.275,2018,38.141,영남에너지서비스(주)구미,9109.84,2018-08
2304,2374,10149.995,08,42.496,2018,38.347,영남에너지서비스(주)포항,9159.102,2018-08
2305,2375,10122.289,08,42.38,2018,38.239,인천도시가스(주),9133.245,2018-08
2306,2376,10165.043,08,42.559,2018,38.406,전남도시가스(주),9173.145,2018-08
2307,2377,10085.746,08,42.227,2018,38.096,전북도시가스(주),9099.142,2018-08
2308,2378,10085.029,08,42.224,2018,38.093,전북에너지서비스(주),9098.473,2018-08
2309,2379,10095.061,08,42.266,2018,38.133,중부도시가스(주)세종지사,9107.835,2018-08
2310,2380,10154.294,08,42.514,2018,38.364,참빛도시가스(주),9163.114,2018-08
2311,2381,10150.951,08,42.5,2018,38.351,참빛영동도시가스(주)동해지점,9159.994,2018-08
2312,2382,10158.833,08,42.533,2018,38.382,참빛원주도시가스(주),9167.35,2018-08
2313,2383,10155.728,08,42.52,2018,38.37,참빛충북도시가스(주),9164.452,2018-08
2314,2384,10108.914,08,42.324,2018,38.187,충청에너지서비스(주),9120.763,2018-08
2315,2385,10144.263,08,42.472,2018,38.325,코원에너지서비스(주),9153.752,2018-08
2316,2387,10148.084,09,42.488,2018,38.34,(주)경동도시가스,9157.318,2018-09
2317,2388,10141.397,09,42.46,2018,38.314,(주)귀뚜라미에너지,9151.078,2018-09
2318,2389,10150.234,09,42.497,2018,38.348,(주)대륜이엔에스,9159.325,2018-09
2319,2390,10109.391,09,42.326,2018,38.189,(주)미래엔서해에너지,9121.208,2018-09
2320,2391,10123.961,09,42.387,2018,38.246,(주)부산도시가스,9134.806,2018-09
2321,2392,10137.098,09,42.442,2018,38.297,(주)삼천리,9147.066,2018-09
2322,2393,10138.769,09,42.449,2018,38.303,(주)예스코,9148.625,2018-09
2323,2394,10113.929,09,42.345,2018,38.206,(주)지에스이,9125.443,2018-09
2324,2395,10080.73,09,42.206,2018,38.077,(주)해양도시가스,9094.461,2018-09
2325,2396,10146.651,09,42.482,2018,38.334,강원도시가스(주),9155.981,2018-09
2326,2397,10121.573,09,42.377,2018,38.236,경남에너지(주),9132.577,2018-09
2327,2398,10106.764,09,42.315,2018,38.178,군산도시가스(주),9118.757,2018-09
2328,2399,10133.276,09,42.426,2018,38.282,대성에너지(주),9143.499,2018-09
2329,2400,10116.318,09,42.355,2018,38.216,대성청정에너지(주),9127.673,2018-09
2330,2401,10073.565,09,42.176,2018,38.049,대화도시가스(주),9087.774,2018-09
2331,2402,10158.833,09,42.533,2018,38.382,명성파워그린(주),9167.35,2018-09
2332,2403,10076.67,09,42.189,2018,38.061,목포도시가스(주),9090.672,2018-09
2333,2404,10155.25,09,42.518,2018,38.368,서라벌도시가스(주),9164.006,2018-09
2334,2405,10149.04,09,42.492,2018,38.344,서울도시가스(주),9158.21,2018-09
2335,2406,10117.034,09,42.358,2018,38.219,씨엔씨티에너지(주),9128.341,2018-09
2336,2407,10116.318,09,42.355,2018,38.216,영남에너지서비스(주)구미,9127.673,2018-09
2337,2408,10159.31,09,42.535,2018,38.384,영남에너지서비스(주)포항,9167.795,2018-09
2338,2409,10144.024,09,42.471,2018,38.324,인천도시가스(주),9153.529,2018-09
2339,2410,10074.52,09,42.18,2018,38.052,전남도시가스(주),9088.665,2018-09
2340,2411,10102.704,09,42.298,2018,38.163,전북도시가스(주),9114.968,2018-09
2341,2412,10103.181,09,42.3,2018,38.164,전북에너지서비스(주),9115.413,2018-09
2342,2413,10123.483,09,42.385,2018,38.244,제이비(주) 세종지사,9134.36,2018-09
2343,2414,10150.951,09,42.5,2018,38.351,참빛도시가스(주),9159.994,2018-09
2344,2415,10156.683,09,42.524,2018,38.373,참빛영동도시가스(주)동해지점,9165.343,2018-09
2345,2416,10143.546,09,42.469,2018,38.322,참빛원주도시가스(주),9153.083,2018-09
2346,2417,10165.998,09,42.563,2018,38.41,참빛충북도시가스(주),9174.036,2018-09
2347,2418,10129.932,09,42.412,2018,38.269,충청에너지서비스(주),9140.378,2018-09
2348,2419,10134.231,09,42.43,2018,38.286,코원에너지서비스(주),9144.39,2018-09
2349,2421,10127.305,10,42.401,2018,38.259,(주)경동도시가스,9137.926,2018-10
2350,2422,10115.84,10,42.353,2018,38.214,(주)귀뚜라미에너지,9127.227,2018-10
2351,2423,10118.229,10,42.363,2018,38.223,(주)대륜이엔에스,9129.456,2018-10
2352,2424,10105.57,10,42.31,2018,38.174,(주)미래엔서해에너지,9117.642,2018-10
2353,2425,10113.213,10,42.342,2018,38.204,(주)부산도시가스,9124.775,2018-10
2354,2426,10121.573,10,42.377,2018,38.236,(주)삼천리,9132.577,2018-10
2355,2427,10132.798,10,42.424,2018,38.28,(주)예스코,9143.053,2018-10
2356,2428,10102.465,10,42.297,2018,38.162,(주)지에스이,9114.745,2018-10
2357,2429,10109.63,10,42.327,2018,38.19,(주)해양도시가스,9121.431,2018-10
2358,2430,10143.308,10,42.468,2018,38.321,강원도시가스(주),9152.861,2018-10
2359,2431,10115.124,10,42.35,2018,38.211,경남에너지(주),9126.559,2018-10
2360,2432,10104.853,10,42.307,2018,38.171,군산도시가스(주),9116.973,2018-10
2361,2433,10123.483,10,42.385,2018,38.244,대성에너지(주),9134.36,2018-10
2362,2434,10120.856,10,42.374,2018,38.233,대성청정에너지(주),9131.908,2018-10
2363,2435,10133.037,10,42.425,2018,38.281,대화도시가스(주),9143.276,2018-10
2364,2436,10154.056,10,42.513,2018,38.363,명성파워그린(주),9162.892,2018-10
2365,2437,10103.181,10,42.3,2018,38.164,목포도시가스(주),9115.413,2018-10
2366,2438,10139.247,10,42.451,2018,38.305,서라벌도시가스(주),9149.071,2018-10
2367,2439,10106.286,10,42.313,2018,38.177,서울도시가스(주),9118.311,2018-10
2368,2440,10137.098,10,42.442,2018,38.297,씨엔씨티에너지(주),9147.066,2018-10
2369,2441,10122.05,10,42.379,2018,38.238,영남에너지서비스(주)구미,9133.022,2018-10
2370,2442,10141.397,10,42.46,2018,38.314,영남에너지서비스(주)포항,9151.078,2018-10
2371,2443,10101.748,10,42.294,2018,38.159,인천도시가스(주),9114.076,2018-10
2372,2444,10128.977,10,42.408,2018,38.265,전남도시가스(주),9139.487,2018-10
2373,2445,10104.137,10,42.304,2018,38.168,전북도시가스(주),9116.305,2018-10
2374,2446,10103.42,10,42.301,2018,38.165,전북에너지서비스(주),9115.636,2018-10
2375,2447,10131.126,10,42.417,2018,38.274,제이비(주) 세종지사,9141.492,2018-10
2376,2448,10156.444,10,42.523,2018,38.373,참빛도시가스(주),9165.12,2018-10
2377,2449,10151.906,10,42.504,2018,38.355,참빛영동도시가스(주)동해지점,9160.885,2018-10
2378,2450,10139.486,10,42.452,2018,38.306,참빛원주도시가스(주),9149.294,2018-10
2379,2451,10164.565,10,42.557,2018,38.404,참빛충북도시가스(주),9172.699,2018-10
2380,2452,10133.276,10,42.426,2018,38.282,충청에너지서비스(주),9143.499,2018-10
2381,2453,10132.798,10,42.424,2018,38.28,코원에너지서비스(주),9143.053,2018-10
2382,2455,10133.276,11,42.426,2018,38.282,(주)경동도시가스,9143.499,2018-11
2383,2456,10158.594,11,42.532,2018,38.381,(주)귀뚜라미에너지,9167.127,2018-11
2384,2457,10159.549,11,42.536,2018,38.385,(주)대륜이엔에스,9168.018,2018-11
2385,2458,10127.544,11,42.402,2018,38.26,(주)미래엔서해에너지,9138.149,2018-11
2386,2459,10124.678,11,42.39,2018,38.248,(주)부산도시가스,9135.475,2018-11
2387,2460,10157.399,11,42.527,2018,38.376,(주)삼천리,9166.011,2018-11
2388,2461,10160.982,11,42.542,2018,38.39,(주)예스코,9169.355,2018-11
2389,2462,10119.662,11,42.369,2018,38.229,(주)지에스이,9130.794,2018-11
2390,2463,10078.58,11,42.197,2018,38.068,(주)해양도시가스,9092.454,2018-11
2391,2464,10126.349,11,42.397,2018,38.255,강원도시가스(주),9137.034,2018-11
2392,2465,10126.111,11,42.396,2018,38.254,경남에너지(주),9136.812,2018-11
2393,2466,10116.318,11,42.355,2018,38.216,군산도시가스(주),9127.673,2018-11
2394,2467,10126.349,11,42.397,2018,38.255,대성에너지(주),9137.034,2018-11
2395,2468,10118.706,11,42.365,2018,38.225,대성청정에너지(주),9129.901,2018-11
2396,2469,10086.223,11,42.229,2018,38.098,대화도시가스(주),9099.587,2018-11
2397,2470,10134.709,11,42.432,2018,38.288,명성파워그린(주),9144.836,2018-11
2398,2471,10085.029,11,42.224,2018,38.093,목포도시가스(주),9098.473,2018-11
2399,2472,10126.588,11,42.398,2018,38.256,서라벌도시가스(주),9137.257,2018-11
2400,2473,10161.699,11,42.545,2018,38.393,서울도시가스(주),9170.024,2018-11
2401,2474,10155.966,11,42.521,2018,38.371,씨엔씨티에너지(주),9164.674,2018-11
2402,2475,10111.063,11,42.333,2018,38.195,영남에너지서비스(주)구미,9122.769,2018-11
2403,2476,10125.633,11,42.394,2018,38.252,영남에너지서비스(주)포항,9136.366,2018-11
2404,2477,10163.371,11,42.552,2018,38.4,인천도시가스(주),9171.585,2018-11
2405,2478,10080.73,11,42.206,2018,38.077,전남도시가스(주),9094.461,2018-11
2406,2479,10108.436,11,42.322,2018,38.185,전북도시가스(주),9120.317,2018-11
2407,2480,10104.615,11,42.306,2018,38.17,전북에너지서비스(주),9116.751,2018-11
2408,2481,10152.623,11,42.507,2018,38.358,제이비(주) 세종지사,9161.554,2018-11
2409,2482,10134.709,11,42.432,2018,38.288,참빛도시가스(주),9144.836,2018-11
2410,2483,10132.798,11,42.424,2018,38.28,참빛영동도시가스(주)동해지점,9143.053,2018-11
2411,2484,10126.827,11,42.399,2018,38.257,참빛원주도시가스(주),9137.48,2018-11
2412,2485,10150.473,11,42.498,2018,38.349,참빛충북도시가스(주),9159.548,2018-11
2413,2486,10146.651,11,42.482,2018,38.334,충청에너지서비스(주),9155.981,2018-11
2414,2487,10150.712,11,42.499,2018,38.35,코원에너지서비스(주),9159.771,2018-11
2415,2489,10163.371,12,42.552,2018,38.4,(주)경동도시가스,9171.585,2018-12
2416,2490,10202.302,12,42.715,2018,38.552,(주)귀뚜라미에너지,9207.917,2018-12
2417,2491,10191.077,12,42.668,2018,38.508,(주)대륜이엔에스,9197.441,2018-12
2418,2492,10190.36,12,42.665,2018,38.505,(주)미래엔서해에너지,9196.772,2018-12
2419,2493,10168.625,12,42.574,2018,38.42,(주)부산도시가스,9176.488,2018-12
2420,2494,10199.197,12,42.702,2018,38.54,(주)삼천리,9205.019,2018-12
2421,2495,10199.197,12,42.702,2018,38.54,(주)예스코,9205.019,2018-12
2422,2496,10167.192,12,42.568,2018,38.415,(주)지에스이,9175.151,2018-12
2423,2497,10117.99,12,42.362,2018,38.222,(주)해양도시가스,9129.233,2018-12
2424,2498,10128.26,12,42.405,2018,38.262,강원도시가스(주),9138.818,2018-12
2425,2499,10170.297,12,42.581,2018,38.427,경남에너지(주),9178.048,2018-12
2426,2500,10189.882,12,42.663,2018,38.503,군산도시가스(주),9196.326,2018-12
2427,2501,10156.205,12,42.522,2018,38.372,대성에너지(주),9164.897,2018-12
2428,2502,10183.911,12,42.638,2018,38.48,대성청정에너지(주),9190.753,2018-12
2429,2503,10121.811,12,42.378,2018,38.237,대화도시가스(주),9132.799,2018-12
2430,2504,10127.305,12,42.401,2018,38.259,명성파워그린(주),9137.926,2018-12
2431,2505,10110.108,12,42.329,2018,38.191,목포도시가스(주),9121.877,2018-12
2432,2506,10128.738,12,42.407,2018,38.264,서라벌도시가스(주),9139.264,2018-12
2433,2507,10202.302,12,42.715,2018,38.552,서울도시가스(주),9207.917,2018-12
2434,2508,10195.615,12,42.687,2018,38.526,씨엔씨티에너지(주),9201.676,2018-12
2435,2509,10186.061,12,42.647,2018,38.488,영남에너지서비스(주)구미,9192.76,2018-12
2436,2510,10128.021,12,42.404,2018,38.261,영남에너지서비스(주)포항,9138.595,2018-12
2437,2511,10213.051,12,42.76,2018,38.594,인천도시가스(주),9217.948,2018-12
2438,2512,10126.349,12,42.397,2018,38.255,전남도시가스(주),9137.034,2018-12
2439,2513,10180.09,12,42.622,2018,38.465,전북도시가스(주),9187.188,2018-12
2440,2514,10170.536,12,42.582,2018,38.428,전북에너지서비스(주),9178.271,2018-12
2441,2515,10194.898,12,42.684,2018,38.523,제이비(주),9201.007,2018-12
2442,2516,10126.588,12,42.398,2018,38.256,참빛도시가스(주),9137.257,2018-12
2443,2517,10127.544,12,42.402,2018,38.26,참빛영동도시가스(주),9138.149,2018-12
2444,2518,10128.738,12,42.407,2018,38.264,참빛원주도시가스(주),9139.264,2018-12
2445,2519,10144.024,12,42.471,2018,38.324,참빛충북도시가스(주),9153.529,2018-12
2446,2520,10175.074,12,42.601,2018,38.445,충청에너지서비스(주),9182.506,2018-12
2447,2521,10181.523,12,42.628,2018,38.471,코원에너지서비스(주),9188.525,2018-12
2448,2523,10153.1,01,42.509,2019,38.359,(주)경동도시가스,9161.999,2019-01
2449,2524,10169.103,01,42.576,2019,38.422,(주)귀뚜라미에너지,9176.934,2019-01
2450,2525,10149.518,01,42.494,2019,38.345,(주)대륜이엔에스,9158.656,2019-01
2451,2526,10168.386,01,42.573,2019,38.419,(주)미래엔서해에너지,9176.265,2019-01
2452,2527,10143.546,01,42.469,2019,38.322,(주)부산도시가스,9153.083,2019-01
2453,2528,10171.253,01,42.585,2019,38.43,(주)삼천리,9178.94,2019-01
2454,2529,10167.909,01,42.571,2019,38.417,(주)예스코,9175.82,2019-01
2455,2530,10143.308,01,42.468,2019,38.321,(주)지에스이,9152.861,2019-01
2456,2531,10121.811,01,42.378,2019,38.237,(주)해양도시가스,9132.799,2019-01
2457,2532,10142.113,01,42.463,2019,38.317,강원도시가스(주),9151.746,2019-01
2458,2533,10146.174,01,42.48,2019,38.332,경남에너지(주),9155.536,2019-01
2459,2534,10162.893,01,42.55,2019,38.398,군산도시가스(주),9171.139,2019-01
2460,2535,10148.562,01,42.49,2019,38.342,대성에너지(주),9157.764,2019-01
2461,2536,10156.205,01,42.522,2019,38.372,대성청정에너지(주),9164.897,2019-01
2462,2537,10122.528,01,42.381,2019,38.24,대화도시가스(주),9133.468,2019-01
2463,2538,10142.352,01,42.464,2019,38.317,명성파워그린(주),9151.969,2019-01
2464,2539,10120.139,01,42.371,2019,38.231,목포도시가스(주),9131.239,2019-01
2465,2540,10141.397,01,42.46,2019,38.314,서라벌도시가스(주),9151.078,2019-01
2466,2541,10165.52,01,42.561,2019,38.408,서울도시가스(주),9173.59,2019-01
2467,2542,10179.612,01,42.62,2019,38.463,씨엔씨티에너지(주),9186.741,2019-01
2468,2543,10165.52,01,42.561,2019,38.408,영남에너지서비스(주)구미,9173.59,2019-01
2469,2544,10141.874,01,42.462,2019,38.316,영남에너지서비스(주)포항,9151.523,2019-01
2470,2545,10173.163,01,42.593,2019,38.438,인천도시가스(주),9180.723,2019-01
2471,2546,10123.961,01,42.387,2019,38.246,전남도시가스(주),9134.806,2019-01
2472,2547,10156.205,01,42.522,2019,38.372,전북도시가스(주),9164.897,2019-01
2473,2548,10150.473,01,42.498,2019,38.349,전북에너지서비스(주),9159.548,2019-01
2474,2549,10177.94,01,42.613,2019,38.457,제이비(주),9185.181,2019-01
2475,2550,10142.113,01,42.463,2019,38.317,참빛도시가스(주),9151.746,2019-01
2476,2551,10142.352,01,42.464,2019,38.317,참빛영동도시가스(주),9151.969,2019-01
2477,2552,10142.352,01,42.464,2019,38.317,참빛원주도시가스(주),9151.969,2019-01
2478,2553,10165.52,01,42.561,2019,38.408,참빛충북도시가스(주),9173.59,2019-01
2479,2554,10167.909,01,42.571,2019,38.417,충청에너지서비스(주),9175.82,2019-01
2480,2555,10164.565,01,42.557,2019,38.404,코원에너지서비스(주),9172.699,2019-01
2481,2557,10183.195,02,42.635,2019,38.477,(주)경동도시가스,9190.085,2019-02
2482,2558,10151.189,02,42.501,2019,38.352,(주)귀뚜라미에너지,9160.216,2019-02
2483,2559,10159.788,02,42.537,2019,38.386,(주)대륜이엔에스,9168.241,2019-02
2484,2560,10154.056,02,42.513,2019,38.363,(주)미래엔서해에너지,9162.892,2019-02
2485,2561,10189.882,02,42.663,2019,38.503,(주)부산도시가스,9196.326,2019-02
2486,2562,10151.667,02,42.503,2019,38.354,(주)삼천리,9160.662,2019-02
2487,2563,10155.011,02,42.517,2019,38.367,(주)예스코,9163.783,2019-02
2488,2564,10185.106,02,42.643,2019,38.485,(주)지에스이,9191.869,2019-02
2489,2565,10146.174,02,42.48,2019,38.332,(주)해양도시가스,9155.536,2019-02
2490,2566,10145.218,02,42.476,2019,38.329,강원도시가스(주),9154.644,2019-02
2491,2567,10191.077,02,42.668,2019,38.508,경남에너지(주),9197.441,2019-02
2492,2568,10141.158,02,42.459,2019,38.313,군산도시가스(주),9150.855,2019-02
2493,2569,10145.218,02,42.476,2019,38.329,대성에너지(주),9154.644,2019-02
2494,2570,10155.728,02,42.52,2019,38.37,대성청정에너지(주),9164.452,2019-02
2495,2571,10146.174,02,42.48,2019,38.332,대화도시가스(주),9155.536,2019-02
2496,2572,10145.218,02,42.476,2019,38.329,명성파워그린(주),9154.644,2019-02
2497,2573,10142.352,02,42.464,2019,38.317,목포도시가스(주),9151.969,2019-02
2498,2574,10142.83,02,42.466,2019,38.319,서라벌도시가스(주),9152.415,2019-02
2499,2575,10156.444,02,42.523,2019,38.373,서울도시가스(주),9165.12,2019-02
2500,2576,10150.951,02,42.5,2019,38.351,씨엔씨티에너지(주),9159.994,2019-02
2501,2577,10139.486,02,42.452,2019,38.306,영남에너지서비스(주)구미,9149.294,2019-02
2502,2578,10143.069,02,42.467,2019,38.32,영남에너지서비스(주)포항,9152.638,2019-02
2503,2579,10160.743,02,42.541,2019,38.389,인천도시가스(주),9169.132,2019-02
2504,2580,10149.995,02,42.496,2019,38.347,전남도시가스(주),9159.102,2019-02
2505,2581,10137.575,02,42.444,2019,38.299,전북도시가스(주),9147.511,2019-02
2506,2582,10138.292,02,42.447,2019,38.302,전북에너지서비스(주),9148.18,2019-02
2507,2583,10150.234,02,42.497,2019,38.348,제이비(주),9159.325,2019-02
2508,2584,10145.696,02,42.478,2019,38.331,참빛도시가스(주),9155.09,2019-02
2509,2585,10144.979,02,42.475,2019,38.328,참빛영동도시가스(주),9154.42,2019-02
2510,2586,10144.263,02,42.472,2019,38.325,참빛원주도시가스(주),9153.752,2019-02
2511,2587,10165.043,02,42.559,2019,38.406,참빛충북도시가스(주),9173.145,2019-02
2512,2588,10148.323,02,42.489,2019,38.341,충청에너지서비스(주),9157.541,2019-02
2513,2589,10143.785,02,42.47,2019,38.323,코원에너지서비스(주),9153.306,2019-02
2514,2591,10165.281,03,42.56,2019,38.407,(주)경동도시가스,9173.367,2019-03
2515,2592,10173.163,03,42.593,2019,38.438,(주)귀뚜라미에너지,9180.723,2019-03
2516,2593,10177.94,03,42.613,2019,38.457,(주)대륜이엔에스,9185.181,2019-03
2517,2594,10162.654,03,42.549,2019,38.397,(주)미래엔서해에너지,9170.916,2019-03
2518,2595,10161.221,03,42.543,2019,38.391,(주)부산도시가스,9169.578,2019-03
2519,2596,10168.864,03,42.575,2019,38.421,(주)삼천리,9176.711,2019-03
2520,2597,10168.864,03,42.575,2019,38.421,(주)예스코,9176.711,2019-03
2521,2598,10165.281,03,42.56,2019,38.407,(주)지에스이,9173.367,2019-03
2522,2599,10137.098,03,42.442,2019,38.297,(주)해양도시가스,9147.066,2019-03
2523,2600,10141.636,03,42.461,2019,38.315,강원도시가스(주),9151.301,2019-03
2524,2601,10159.788,03,42.537,2019,38.386,경남에너지(주),9168.241,2019-03
2525,2602,10145.218,03,42.476,2019,38.329,군산도시가스(주),9154.644,2019-03
2526,2603,10165.998,03,42.563,2019,38.41,대성에너지(주),9174.036,2019-03
2527,2604,10165.043,03,42.559,2019,38.406,대성청정에너지(주),9173.145,2019-03
2528,2605,10135.187,03,42.434,2019,38.289,대화도시가스(주),9145.282,2019-03
2529,2606,10141.636,03,42.461,2019,38.315,명성파워그린(주),9151.301,2019-03
2530,2607,10138.292,03,42.447,2019,38.302,목포도시가스(주),9148.18,2019-03
2531,2608,10138.292,03,42.447,2019,38.302,서라벌도시가스(주),9148.18,2019-03
2532,2609,10173.88,03,42.596,2019,38.441,서울도시가스(주),9181.392,2019-03
2533,2610,10116.557,03,42.356,2019,38.217,씨엔씨티에너지(주),9127.896,2019-03
2534,2611,10150.951,03,42.5,2019,38.351,영남에너지서비스(주)구미,9159.994,2019-03
2535,2612,10138.769,03,42.449,2019,38.303,영남에너지서비스(주)포항,9148.625,2019-03
2536,2613,10183.195,03,42.635,2019,38.477,인천도시가스(주),9190.085,2019-03
2537,2614,10136.859,03,42.441,2019,38.296,전남도시가스(주),9146.843,2019-03
